id|name|trackid|trackname
p04|Arrau|p04_398|"20 Claudio Arrau - Invention No. 6-1"
p04|Arrau|p04_399|"20 Claudio Arrau - Kreileriana op. 163 Sehr aufgeregt-1"
p04|Arrau|p04_400|"20 Claudio Arrau - Variation 19-1"
p04|Arrau|p04_401|"21 Chopin - Op 25 π 9 Ges-Dur - Allegro assai-1"
p04|Arrau|p04_402|"21 Chopin - Prelude No.21 in B-flat 'Sunday'- Cantabile-1"
p04|Arrau|p04_403|"21 Claudio Arrau - Chromatic Fantasia and Fugue, for keyboard in D minor, BWV 903 (BC L34)-1"
p04|Arrau|p04_404|"21 Claudio Arrau - Etudes symphoniques op. 13 Var posth 5-1"
p04|Arrau|p04_405|"21 Claudio Arrau - Humoreske op. 20 Sehr rasch und leicht-1"
p04|Arrau|p04_406|"21 Claudio Arrau - Kreileriana op. 164 Sehr langsam-1"
p04|Arrau|p04_407|"21 Claudio Arrau - Sonate N  1 en fa di se mineur, op. 11 Introduzione-1"
p04|Arrau|p04_408|"21 Claudio Arrau - Variation 20-1"
p04|Arrau|p04_409|"22 Chopin - Op 25 π 10 h-moll - Allegro con fuoco-1"
p04|Arrau|p04_410|"22 Chopin - Prelude No.22 in G Minor 'Impatience'- Molto agitato-1"
p04|Arrau|p04_411|"22 Claudio Arrau - Etudes symphoniques op. 13 Etude 8-1"
p04|Arrau|p04_412|"22 Claudio Arrau - Humoreske op. 20 Hastig-1"
p04|Arrau|p04_413|"22 Claudio Arrau - Kreileriana op. 165 Sehr lebhaft-1"
p04|Arrau|p04_414|"22 Claudio Arrau - Sonate N  1 en fa di se mineur, op. 11 Aria-1"
p04|Arrau|p04_415|"22 Claudio Arrau - Variation 21 Canone alla settima-1"
p04|Arrau|p04_416|"23 Chopin - Op 25 π 11 a-moll - Lento ñ Allegro con brio-1"
p04|Arrau|p04_417|"23 Chopin - Prelude No.23 in F 'A Pleasure Boat'- Moderato-1"
p04|Arrau|p04_418|"23 Claudio Arrau - Etudes symphoniques op. 13 Etude 9-1"
p04|Arrau|p04_419|"23 Claudio Arrau - Humoreske op. 20 Einfach und zart-1"
p04|Arrau|p04_420|"23 Claudio Arrau - Kreileriana op. 166 Sehr langsam-1"
p04|Arrau|p04_421|"23 Claudio Arrau - Sonate N  1 en fa di se mineur, op. 11 Scherzo-1"
p04|Arrau|p04_422|"23 Claudio Arrau - Variation 22-1"
p04|Arrau|p04_423|"24 Chopin - Op 25 π 12 c-moll - Molto allegro, con fuoco-1"
p04|Arrau|p04_424|"24 Chopin - Prelude No.24 in D Minor 'The Storm'- Allegro appassionato-1"
p04|Arrau|p04_425|"24 Claudio Arrau - Etudes symphoniques op. 13 Var posth 3-1"
p04|Arrau|p04_426|"24 Claudio Arrau - Humoreske op. 20 Intermezzo-1"
p04|Arrau|p04_427|"24 Claudio Arrau - Kreileriana op. 167 Sehr rasch-1"
p04|Arrau|p04_428|"24 Claudio Arrau - Sonate N  1 en fa di se mineur, op. 11 Finale-1"
p04|Arrau|p04_429|"24 Claudio Arrau - Variation 23-1"
p04|Arrau|p04_430|"25 Chopin - Prelude No.25 in C-sharp Minor, Op. 45- Sostenuto-1"
p04|Arrau|p04_431|"25 Chopin - Trois Nouvelles Etudes Op Posth π 1 f-moll - Andantino"
p04|Arrau|p04_432|"25 Claudio Arrau - Etudes symphoniques op. 13 Etude 10-1"
p04|Arrau|p04_433|"25 Claudio Arrau - Fantasiest cke, op. 111 Molto vivace ed appassionatamente-1"
p04|Arrau|p04_434|"25 Claudio Arrau - Humoreske op. 20 Innig-1"
p04|Arrau|p04_435|"25 Claudio Arrau - Kreileriana op. 16Schnell und spielend-1"
p04|Arrau|p04_436|"25 Claudio Arrau - Variation 24 Canone all'ottava-1"
p04|Arrau|p04_437|"26 Chopin - Prelude No.26 in A-flat, Op. posth.-1"
p04|Arrau|p04_438|"26 Chopin - Trois Nouvelles Etudes Op Posth π 2 As-Dur - Allegretto"
p04|Arrau|p04_439|"26 Claudio Arrau - Etudes symphoniques op. 13 Etude 11-1"
p04|Arrau|p04_440|"26 Claudio Arrau - Fantasiest cke, op. 111 Piuttosto lento...-1"
p04|Arrau|p04_441|"26 Claudio Arrau - Humoreske op. 20 Sehr lebhaft-1"
p04|Arrau|p04_442|"26 Claudio Arrau - Variation 25-1"
p04|Arrau|p04_443|"26 Claudio Arrau - Waldszenen op. 80 Eintritt-1"
p04|Arrau|p04_444|"27 Chopin - Impromptus No.1 in A Flat, Op.29- Allegro assai quasi Presto-1"
p04|Arrau|p04_445|"27 Chopin - Trois Nouvelles Etudes Op Posth π 3 Des-Dur - Allegretto"
p04|Arrau|p04_446|"27 Claudio Arrau - Etudes symphoniques op. 13 Etude 12-1"
p04|Arrau|p04_447|"27 Claudio Arrau - Fantasiest cke, op. 111 Con forza, assai marcato-1"
p04|Arrau|p04_448|"27 Claudio Arrau - Humoreske op. 20 Finale-1"
p04|Arrau|p04_449|"27 Claudio Arrau - Variation 26-1"
p04|Arrau|p04_450|"27 Claudio Arrau - Waldszenen op. 80 Jaeger auf der Lauer-1"
p04|Arrau|p04_451|"28 Chopin - Impromptus No.2 in F sharp, Op.36- Andantino-1"
p04|Arrau|p04_452|"28 Claudio Arrau - Arabeske op. 18-1"
p04|Arrau|p04_453|"28 Claudio Arrau - Variation 27 Canone alla nona-1"
p04|Arrau|p04_454|"28 Claudio Arrau - Waldszenen op. 80 Einsame Blumen-1"
p04|Arrau|p04_455|"29 Chopin - Impromptus No.3 in G Flat, Op.51- Tempo giusto-1"
p04|Arrau|p04_456|"29 Claudio Arrau - Variation 28-1"
p04|Arrau|p04_457|"29 Claudio Arrau - Waldszenen op. 80 Verrufene Stelle-1"
p04|Arrau|p04_458|"30 Chopin - Impromptus No.4 in C sharp minor, Op.66 'Fantaisie-Impromptu'- Allegro agitato-1"
p04|Arrau|p04_459|"30 Claudio Arrau - Variation 29-1"
p04|Arrau|p04_460|"30 Claudio Arrau - Waldszenen op. 80 Freundliche Landschaft-1"
p04|Arrau|p04_461|"31 Claudio Arrau - Variation 30 Quodlibet-1"
p04|Arrau|p04_462|"31 Claudio Arrau - Waldszenen op. 80 Herberge-1"
p04|Arrau|p04_463|"32 Claudio Arrau - Aria-1"
p04|Arrau|p04_464|"32 Claudio Arrau - Waldszenen op. 80 Vogel als Prophet-1"
p04|Arrau|p04_465|"33 Claudio Arrau - Waldszenen op. 80 Jagdlied-1"
p04|Arrau|p04_466|"34 Claudio Arrau - Waldszenen op. 80 Abschied-1"
p05|Rubinstein|p05_001|"01 - Chopin - Polonaises - Rubinstein - Polonaise No. 1, Op. 26 No. 1 in C-sharp minor-1"
p05|Rubinstein|p05_002|"01 Arthur Rubinstein - Chopin Ballade No.1 in G Minor, Op.23-1"
p05|Rubinstein|p05_003|"02 - Chopin - Polonaises - Rubinstein - Polonaise No. 2, Op. 26 No. 2 in E-flat minor-1"
p05|Rubinstein|p05_004|"02 Arthur Rubinstein - Chopin Ballade No.2 in F, Op.38-1"
p05|Rubinstein|p05_005|"03 - Chopin - Polonaises - Rubinstein - Polonaise No. 3, Op. 40 No. 1 in A major Military-1"
p05|Rubinstein|p05_006|"03 Arthur Rubinstein - Chopin Ballade No.3 in A-Flat, Op.47-1"
p05|Rubinstein|p05_007|"04 - Chopin - Polonaises - Rubinstein - Polonaise No. 4, Op. 40 No. 2 in C minor-1"
p05|Rubinstein|p05_008|"04 Arthur Rubinstein - Chopin Ballade No.4 in F Minor, Op.52-1"
p05|Rubinstein|p05_009|"05 - Chopin - Polonaises - Rubinstein - Polonaise No. 5, Op. 44 in F-sharp minor-1"
p05|Rubinstein|p05_010|"05 Arthur Rubinstein - Chopin Scherzo No.1 in B Minor, Op.20-1"
p05|Rubinstein|p05_011|"06 - Chopin - Polonaises - Rubinstein - Polonaise No. 6, Op. 53 in A-flat major Heroic-1"
p05|Rubinstein|p05_012|"06 Arthur Rubinstein - Chopin Scherzo No.2 in B-Flat Minor, Op.31-1"
p05|Rubinstein|p05_013|"07 - Chopin - Polonaises - Rubinstein - Polonaise-Fantaisie, Op. 61 in A-flat major-1"
p05|Rubinstein|p05_014|"07 Arthur Rubinstein - Chopin Scherzo No.3 in C-Sharp Minor, Op.39-1"
p05|Rubinstein|p05_015|"08 - Chopin - Polonaises - Rubinstein - Andante spianato-1"
p05|Rubinstein|p05_016|"08 Arthur Rubinstein - Chopin Scherzo No.4 in E, Op.54-1"
p05|Rubinstein|p05_017|"09 - Chopin - Polonaises - Rubinstein - Grande Polonaise, Op. 22 in E-flat major-1"
p05|Rubinstein|p05_018|"27 Chopin F. - Trois Nouvelles Etudes, Op. Posth. - No.1 f-moll-1"
p05|Rubinstein|p05_019|"28 Chopin F. - Trois Nouvelles Etudes, Op. Posth. - No.2 As-dur-1"
p05|Rubinstein|p05_020|"29 Chopin F. - Trois Nouvelles Etudes, Op. Posth. - No.3 Des-dur-1"
p06|Pollini|p06_001|"01 - Davidsbuendlertaenze, Op. 6 - I. Lebhaft (Florestan und Eusebius)-1"
p06|Pollini|p06_002|"01 CD 1Maurizio Pollini - L.v. BeethovenPiano Sonata No. 21 in C major Op.53 'Waldstein'1. Allegr...-1"
p06|Pollini|p06_003|"01 CD 2Maurizio Pollini - R. SchumannArabesque, Op. 18-1"
p06|Pollini|p06_004|"01 Chopin F. - Op.10 - No.1 C-dur Allegro-1"
p06|Pollini|p06_005|"01 Franz Schubert - Klaviersonate c-moll D958 - I. Allegro-1"
p06|Pollini|p06_006|"01 Franz Schubert - Piano Sonata No.16 in A minor, D.845 - 1. Moderato-1"
p06|Pollini|p06_007|"01 Maurizio Pollini - Nocturne in B flat minor, Op.9 No.1-1"
p06|Pollini|p06_008|"01 Maurizio Pollini - Nocturne in G minor, Op.37 No.1-1"
p06|Pollini|p06_009|"01 Maurizio Pollini - Praeludium I - BWV 846-1"
p06|Pollini|p06_010|"01 Maurizio Pollini - Praeludium XIII - BWV 858-1"
p06|Pollini|p06_011|"01 Maurizio Pollini - Sonata in B minor-1"
p06|Pollini|p06_012|"01. Beethoven- Piano Sonata No.4 in E flat major, Op.7 - 1. Allegro molto e con brio-1"
p06|Pollini|p06_013|"01. Sonata in A major Op.101 - 1. Etwas lebhaft und mit der innigsten Empfindung. Allegretto, ma non troppo-1"
p06|Pollini|p06_014|"01. Sonata in E flat major op. 81a - 1. Das Lebewohl (Les Adieux). Adagio - Allegro-1"
p06|Pollini|p06_015|"01. Sonata in G major Op. 31 No. 1 - 1. Allegro vivace-1"
p06|Pollini|p06_016|"01. Sonata No. 1 in F minor, Op. 2,1 - 1. Allegro-1"
p06|Pollini|p06_017|"01. Sonata No.5 in C minor, Op.10 No.1 - I. Allegro molto e con brio-1"
p06|Pollini|p06_018|"02 - Davidsbuendlertaenze, Op. 6 - II. Innig (Eusebius)-1"
p06|Pollini|p06_019|"02 CD 1Maurizio Pollini - 2. Introduzione.Adagio molto - attaca-1"
p06|Pollini|p06_020|"02 CD 2Maurizio Pollini - F. ChopinBerceuse in D flat major, Op. 57-1"
p06|Pollini|p06_021|"02 Chopin F. - Op.10 - No.2 a-moll Allegro-1"
p06|Pollini|p06_022|"02 Franz Schubert - Klaviersonate c-moll D958 - II. Adagio-1"
p06|Pollini|p06_023|"02 Franz Schubert - Piano Sonata No.16 in A minor, D.845 - 2. Andante, poco mosso-1"
p06|Pollini|p06_024|"02 Maurizio Pollini - Fuga I - BWV 846-1"
p06|Pollini|p06_025|"02 Maurizio Pollini - Fuga XIII - BWV 858-1"
p06|Pollini|p06_026|"02 Maurizio Pollini - Nocturne in E flat major, Op.9 No.2-1"
p06|Pollini|p06_027|"02 Maurizio Pollini - Nocturne in G major, Op.37 No.2-1"
p06|Pollini|p06_028|"02 Maurizio Pollini - Nuages gris-1"
p06|Pollini|p06_029|"02. Beethoven- Piano Sonata No.4 in E flat major, Op.7 - 2. Largo, con gran espressione-1"
p06|Pollini|p06_030|"02. Sonata in A major Op.101 - 2. Lebhaft, marschmaessig. Vivace alla Marcia-1"
p06|Pollini|p06_031|"02. Sonata in E flat major op. 81a - 2.  Abwesenheit (L'Absence). Andante espressivo-1"
p06|Pollini|p06_032|"02. Sonata in G major Op. 31 No. 1 - 2. Adagio grazioso-1"
p06|Pollini|p06_033|"02. Sonata No. 1 in F minor, Op. 2,1 - 2. Adagio-1"
p06|Pollini|p06_034|"02. Sonata No.5 in C minor, Op.10 No.1 - II. Adagio molto-1"
p06|Pollini|p06_035|"03 - Davidsbuendlertaenze, Op. 6 - III. Etwas hahnbuechen (Florestan)-1"
p06|Pollini|p06_036|"03 CD 1Maurizio Pollini - 3. Rondo. Allegretto moderato - prestissimo-1"
p06|Pollini|p06_037|"03 CD 2Maurizio Pollini - F. ChopinEtude no. 1 in A flat major, 'Aeolian Harp', Op. 25-1"
p06|Pollini|p06_038|"03 Chopin F. - Op.10 - No.3 E-dur Lento ma non troppo-1"
p06|Pollini|p06_039|"03 Franz Schubert - Klaviersonate c-moll D958 - III. Menuetto (Allegro)-1"
p06|Pollini|p06_040|"03 Franz Schubert - Piano Sonata No.16 in A minor, D.845 - 3. Scherzo (Allegro vivace) - Trio (Un...-1"
p06|Pollini|p06_041|"03 Maurizio Pollini - Nocturne in B major, Op.9 No.3-1"
p06|Pollini|p06_042|"03 Maurizio Pollini - Nocturne in C minor, Op.48 No.1-1"
p06|Pollini|p06_043|"03 Maurizio Pollini - Praeludium II - BWV 847-1"
p06|Pollini|p06_044|"03 Maurizio Pollini - Praeludium XIV - BWV 859-1"
p06|Pollini|p06_045|"03 Maurizio Pollini - Unstern - Sinistre-1"
p06|Pollini|p06_046|"03. Beethoven- Piano Sonata No.4 in E flat major, Op.7 - 3. Allegro-1"
p06|Pollini|p06_047|"03. Sonata in A major Op.101 - 3. Langsam und sehnsuchtsvoll. Adagio, ma non troppo, con affetto - attacca--1"
p06|Pollini|p06_048|"03. Sonata in E flat major op. 81a - 3. Das Wiedersehn (Le Retour). Vivacissimamente-1"
p06|Pollini|p06_049|"03. Sonata in G major Op. 31 No. 1 - 3. Rondo. Allegretto-1"
p06|Pollini|p06_050|"03. Sonata No. 1 in F minor, Op. 2,1 - 3. Menuetto- Allegretto-1"
p06|Pollini|p06_051|"03. Sonata No.5 in C minor, Op.10 No.1 - III. Finale. Prestissimo-1"
p06|Pollini|p06_052|"04 - Davidsbuendlertaenze, Op. 6 - IV. Ungeduldig (Florestan)-1"
p06|Pollini|p06_053|"04 CD 1Maurizio Pollini - R. SchumannEtudes symphoniques, Op.13,01.Theme-1"
p06|Pollini|p06_054|"04 CD 2Maurizio Pollini - Etude no. 7 in C sharp minor, Op. 25-1"
p06|Pollini|p06_055|"04 Chopin F. - Op.10 - No.4 cis-moll Presto-1"
p06|Pollini|p06_056|"04 Franz Schubert - Klaviersonate c-moll D958 - IV. Allegro-1"
p06|Pollini|p06_057|"04 Franz Schubert - Piano Sonata No.16 in A minor, D.845 - 4. Rondo (Allegro vivace)-1"
p06|Pollini|p06_058|"04 Maurizio Pollini - Fuga II - BWV 847-1"
p06|Pollini|p06_059|"04 Maurizio Pollini - Fuga XIV - BWV 859-1"
p06|Pollini|p06_060|"04 Maurizio Pollini - La lugubre gondola I-1"
p06|Pollini|p06_061|"04 Maurizio Pollini - Nocturne in F major, Op.15 No.1-1"
p06|Pollini|p06_062|"04 Maurizio Pollini - Nocturne in F sharp minor, Op.48 No.2-1"
p06|Pollini|p06_063|"04. Beethoven- Piano Sonata No.4 in E flat major, Op.7 - 4. Rondo. Poco allegretto e grazioso-1"
p06|Pollini|p06_064|"04. Sonata in A major Op.101 - 4. Geschwinde, doch nicht zu sehr und mit Entschlossenheit. Allegro-1"
p06|Pollini|p06_065|"04. Sonata in D minor Op. 31 No. 2 - 1. Largo - Allegro-1"
p06|Pollini|p06_066|"04. Sonata in E minor op. 90 - 1. Mit Lebhaftigkeit und durchaus mit Empfindung und Ausdruck-1"
p06|Pollini|p06_067|"04. Sonata in F major Op. 54 - 1. In tempo d'un Menuetto-1"
p06|Pollini|p06_068|"04. Sonata No. 1 in F minor, Op. 2,1 - 4. Prestissimo-1"
p06|Pollini|p06_069|"04. Sonata No.6 in F major, Op.10 No.2 - I. Allegro-1"
p06|Pollini|p06_070|"05 - Davidsbuendlertaenze, Op. 6 - V. Einfach (Eusebius)-1"
p06|Pollini|p06_071|"05 CD 1Maurizio Pollini - 02. Etude I-1"
p06|Pollini|p06_072|"05 CD 2Maurizio Pollini - Etude no. 9 in G flat major, 'Butterfly', Op. 25-1"
p06|Pollini|p06_073|"05 Chopin F. - Op.10 - No.5 Ges-dur Vivace-1"
p06|Pollini|p06_074|"05 Franz Schubert - Klaviersonate A-dur D959 - I. Allegro-1"
p06|Pollini|p06_075|"05 Maurizio Pollini - Nocturne in F minor, Op.55 No.1-1"
p06|Pollini|p06_076|"05 Maurizio Pollini - Nocturne in F sharp major, Op.15 No.2-1"
p06|Pollini|p06_077|"05 Maurizio Pollini - Praeludium III - BWV 848-1"
p06|Pollini|p06_078|"05 Maurizio Pollini - Praeludium XV - BWV 860-1"
p06|Pollini|p06_079|"05 Maurizio Pollini - R.W. - Venezia-1"
p06|Pollini|p06_080|"05 Robert Schumann - Piano Sonata No.1 in F sharp minor, Op.11 - 1. Introduzione (Un poco adagio - Allegro vivace - Piu lento)-1"
p06|Pollini|p06_081|"05. Beethoven- Piano Sonata No.9 in E major, Op.14 No.1 - 1. Allegro-1"
p06|Pollini|p06_082|"05. Sonata in D minor Op. 31 No. 2 - 2. Adagio-1"
p06|Pollini|p06_083|"05. Sonata in E flat major Op. 27 No. 1 Sonata quasi una fantasia - 1. Andante - Allegro - Tempo I - attacca--1"
p06|Pollini|p06_084|"05. Sonata in E major Op.109 - 1. Vivace, ma non troppo-1"
p06|Pollini|p06_085|"05. Sonata in E minor op. 90 - 2. Nicht zu geschwind und sehr singbar vorzutragen-1"
p06|Pollini|p06_086|"05. Sonata in F major Op. 54 - 2. Allegretto-1"
p06|Pollini|p06_087|"05. Sonata No. 2 in A major, Op. 2,2 - 1. Allegro vivace-1"
p06|Pollini|p06_088|"05. Sonata No.6 in F major, Op.10 No.2 - II. Allegretto-1"
p06|Pollini|p06_089|"06 - Davidsbuendlertaenze, Op. 6 - VI. Sehr rasch und in sich hinein (Florestan)-1"
p06|Pollini|p06_090|"06 CD 1Maurizio Pollini - 03. Etude II-1"
p06|Pollini|p06_091|"06 CD 2Maurizio Pollini - Etude no. 10 in B minor, Op. 25-1"
p06|Pollini|p06_092|"06 Chopin F. - Op.10 - No.6 es-moll Andante-1"
p06|Pollini|p06_093|"06 Franz Schubert - Klaviersonate A-dur D959 - II. Andantino-1"
p06|Pollini|p06_094|"06 Maurizio Pollini - Fuga III - BWV 848-1"
p06|Pollini|p06_095|"06 Maurizio Pollini - Fuga XV - BWV 860-1"
p06|Pollini|p06_096|"06 Maurizio Pollini - Nocturne in E flat major, Op.55 No.2-1"
p06|Pollini|p06_097|"06 Maurizio Pollini - Nocturne in G minor, Op.15 No.3-1"
p06|Pollini|p06_098|"06 Robert Schumann - Piano Sonata No.1 in F sharp minor, Op.11 - 2. Aria-1"
p06|Pollini|p06_099|"06. Beethoven- Piano Sonata No.9 in E major, Op.14 No.1 - 2. Allegretto-1"
p06|Pollini|p06_100|"06. Sonata in B flat major op. 106, ''Hammerklavier'' - 1.  Allegro-1"
p06|Pollini|p06_101|"06. Sonata in D minor Op. 31 No. 2 - 3. Allegretto-1"
p06|Pollini|p06_102|"06. Sonata in E flat major Op. 27 No. 1 Sonata quasi una fantasia - 2. Allegro molto e vivace - attacca--1"
p06|Pollini|p06_103|"06. Sonata in E major Op.109 - 2. Prestissimo-1"
p06|Pollini|p06_104|"06. Sonata in F minor Op. 57 - 1. Allegro assai-1"
p06|Pollini|p06_105|"06. Sonata No. 2 in A major, Op. 2,2 - 2. Largo appassionato-1"
p06|Pollini|p06_106|"06. Sonata No.6 in F major, Op.10 No.2 - III. Presto-1"
p06|Pollini|p06_107|"07 - Davidsbuendlertaenze, Op. 6 - VII. Nicht schnell und mit aeusserst starker Empfindung (Eusebius)-1"
p06|Pollini|p06_108|"07 CD 1Maurizio Pollini - 04. Etude III-1"
p06|Pollini|p06_109|"07 CD 2Maurizio Pollini - Etude no. 11 in A minor, 'Winter Wind', Op. 25-1"
p06|Pollini|p06_110|"07 Chopin F. - Op.10 - No.7 C-dur Vivace-1"
p06|Pollini|p06_111|"07 Franz Schubert - Klaviersonate A-dur D959 - III. Scherzo (Allegro Vivace)-1"
p06|Pollini|p06_112|"07 Maurizio Pollini - Nocturne in B major, Op.62 No.1-1"
p06|Pollini|p06_113|"07 Maurizio Pollini - Nocturne in C sharp minor, Op.27 No.1-1"
p06|Pollini|p06_114|"07 Maurizio Pollini - Praeludium IV - BWV 849-1"
p06|Pollini|p06_115|"07 Maurizio Pollini - Praeludium XVI - BWV 861-1"
p06|Pollini|p06_116|"07 Robert Schumann - Piano Sonata No.1 in F sharp minor, Op.11 - 3. Scherzo (Allegrissimo) ed Intermezzo-1"
p06|Pollini|p06_117|"07. Beethoven- Piano Sonata No.9 in E major, Op.14 No.1 - 3. Rondo. Allegro comodo-1"
p06|Pollini|p06_118|"07. Sonata in B flat major op. 106, ''Hammerklavier'' - 2. Scherzo. Assai vivace-1"
p06|Pollini|p06_119|"07. Sonata in E flat major Op. 27 No. 1 Sonata quasi una fantasia - 3. Adagio con espressione - attacca--1"
p06|Pollini|p06_120|"07. Sonata in E flat major Op. 31 No. 3 - 1. Allegro-1"
p06|Pollini|p06_121|"07. Sonata in E major Op.109 - 3. Gesangvoll, mit innigster Empfindung. Andante molto cantabile ed espressivo-1"
p06|Pollini|p06_122|"07. Sonata in F minor Op. 57 - 2. Andante con moto - attacca--1"
p06|Pollini|p06_123|"07. Sonata No. 2 in A major, Op. 2,2 - 3. Scherzo- Allegretto-1"
p06|Pollini|p06_124|"07. Sonata No.7 in D major, Op.10 No.3 - I. Presto-1"
p06|Pollini|p06_125|"08 - Davidsbuendlertaenze, Op. 6 - VIII. Frisch (Florestan)-1"
p06|Pollini|p06_126|"08 CD 1Maurizio Pollini - 05. Etude IV-1"
p06|Pollini|p06_127|"08 CD 2Maurizio Pollini - Etude no. 12 in C minor, Op. 25-1"
p06|Pollini|p06_128|"08 Chopin F. - Op.10 - No.8 F-dur Allegro-1"
p06|Pollini|p06_129|"08 Franz Schubert - Klaviersonate A-dur D959 - IV. Rondo (Allegretto)-1"
p06|Pollini|p06_130|"08 Maurizio Pollini - Fuga IV - BWV 849-1"
p06|Pollini|p06_131|"08 Maurizio Pollini - Fuga XVI - BWV 861-1"
p06|Pollini|p06_132|"08 Maurizio Pollini - Nocturne in D flat major, Op.27 No.2-1"
p06|Pollini|p06_133|"08 Maurizio Pollini - Nocturne in E major, Op.62 No.2-1"
p06|Pollini|p06_134|"08 Robert Schumann - Piano Sonata No.1 in F sharp minor, Op.11 - 4. Finale (Allegro un poco maestoso - Piu allegro)-1"
p06|Pollini|p06_135|"08. Beethoven- Piano Sonata No.10 in G major, Op.14 No.2 - 1. Allegro-1"
p06|Pollini|p06_136|"08. Sonata in A flat major Op. 110 - 1. Moderato cantabile molto espressivo-1"
p06|Pollini|p06_137|"08. Sonata in B flat major op. 106, ''Hammerklavier'' - 3. Adagio sostenuto. Appassionato e con molto sentimento-1"
p06|Pollini|p06_138|"08. Sonata in E flat major Op. 27 No. 1 Sonata quasi una fantasia - 4. Allegro vivace-1"
p06|Pollini|p06_139|"08. Sonata in E flat major Op. 31 No. 3 - 2. Scherzo. Allegretto vivace-1"
p06|Pollini|p06_140|"08. Sonata in F minor Op. 57 - 3. Allegro, ma non troppo - Presto-1"
p06|Pollini|p06_141|"08. Sonata No. 2 in A major, Op. 2,2 - 4. Rondo- Grazioso-1"
p06|Pollini|p06_142|"08. Sonata No.7 in D major, Op.10 No.3 - II. Largo e mesto-1"
p06|Pollini|p06_143|"09 - Davidsbuendlertaenze, Op. 6 - IX. (Tempoangabe = 126) (Florestan)-1"
p06|Pollini|p06_144|"09 CD 1Maurizio Pollini - 06. Etude V-1"
p06|Pollini|p06_145|"09 CD 2Maurizio Pollini - F. LisztSonata in B minor, S. 178Lento assai-1"
p06|Pollini|p06_146|"09 Chopin F. - Op.10 - No.9 f-moll Allegro molto agitato-1"
p06|Pollini|p06_147|"09 Maurizio Pollini - Nocturne in B major, Op.32 No.1-1"
p06|Pollini|p06_148|"09 Maurizio Pollini - Nocturne in E minor, Op.post.72 No.1-1"
p06|Pollini|p06_149|"09 Maurizio Pollini - Praeludium V - BWV 850-1"
p06|Pollini|p06_150|"09 Maurizio Pollini - Praeludium XVII - BWV 862-1"
p06|Pollini|p06_151|"09. Beethoven- Piano Sonata No.10 in G major, Op.14 No.2 - 2. Andante-1"
p06|Pollini|p06_152|"09. Sonata in A flat major Op. 110 - 2. Allegro molto-1"
p06|Pollini|p06_153|"09. Sonata in B flat major op. 106, ''Hammerklavier'' - 4. Largo - Allegro risoluto-1"
p06|Pollini|p06_154|"09. Sonata in C sharp minor Op. 27 No. 2 Sonata quasi una fantasia - 1. Adagio sostenuto - attacca--1"
p06|Pollini|p06_155|"09. Sonata in E flat major Op. 31 No. 3 - 3. Menuetto. Moderato e grazioso-1"
p06|Pollini|p06_156|"09. Sonata in F sharp major Op. 78 - 1. Adagio cantabile - Allegro, ma non troppo-1"
p06|Pollini|p06_157|"09. Sonata No. 3 in C major, Op. 2,3 - 1. Allegro con brio-1"
p06|Pollini|p06_158|"09. Sonata No.7 in D major, Op.10 No.3 - III. Menuetto. Allegro-1"
p06|Pollini|p06_159|"10 - Davidsbuendlertaenze, Op. 6 - X. Balladenmaessig, sehr rasch (Florestan)-1"
p06|Pollini|p06_160|"10 CD 1Maurizio Pollini - 07. Variation I-1"
p06|Pollini|p06_161|"10 CD 2Maurizio Pollini - Allegro energico-1"
p06|Pollini|p06_162|"10 Chopin F. - Op.10 - No.10 As-dur Vivace assai-1"
p06|Pollini|p06_163|"10 Maurizio Pollini - Fuga V - BWV 850-1"
p06|Pollini|p06_164|"10 Maurizio Pollini - Fuga XVII - BWV 862-1"
p06|Pollini|p06_165|"10 Maurizio Pollini - Nocturne in A flat major, Op.32 No.2-1"
p06|Pollini|p06_166|"10. Beethoven- Piano Sonata No.10 in G major, Op.14 No.2 - 3. Scherzo. Allegro assai-1"
p06|Pollini|p06_167|"10. Sonata in A flat major Op. 110 - 3. Adagio, ma non troppo - Fuga. Allegro, ma non troppo-1"
p06|Pollini|p06_168|"10. Sonata in C sharp minor Op. 27 No. 2 Sonata quasi una fantasia - 2. Allegretto - attacca--1"
p06|Pollini|p06_169|"10. Sonata in E flat major Op. 31 No. 3 - 4. Presto con fuoco-1"
p06|Pollini|p06_170|"10. Sonata in F sharp major Op. 78 - 2. Allegro vivace-1"
p06|Pollini|p06_171|"10. Sonata No. 3 in C major, Op. 2,3 - 2. Adagio-1"
p06|Pollini|p06_172|"10. Sonata No.7 in D major, Op.10 No.3 - IV. Rondo. Allegro-1"
p06|Pollini|p06_173|"11 - Davidsbuendlertaenze, Op. 6 - XI. Einfach (Eusebius)-1"
p06|Pollini|p06_174|"11 CD 1Maurizio Pollini - 08. Variation II-1"
p06|Pollini|p06_175|"11 CD 2Maurizio Pollini - Grandioso-1"
p06|Pollini|p06_176|"11 Chopin F. - Op.10 - No.11 Es-dur Allegretto-1"
p06|Pollini|p06_177|"11 Maurizio Pollini - Praeludium VI - BWV 851-1"
p06|Pollini|p06_178|"11 Maurizio Pollini - Praeludium XVIII - BWV 863-1"
p06|Pollini|p06_179|"11. Beethoven- Piano Sonata No.11 in B flat major, Op.22 - 1. Allegro con brio-1"
p06|Pollini|p06_180|"11. Sonata in C minor Op. 111 - 1. Maestoso - Allegro con brio ed appassionato-1"
